date,crime_count,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,year,Fri,Mon,Sat,Sun,Thu,Tue,Wed,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
2017-09-15,808,72.83333333333333,60.73333333333333,1014.55,992.3333333333334,10.0,6.7,12.333333333333334,16.7,87.03333333333335,60.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-08-05,772,72.73333333333333,56.1,1016.15,993.8333333333334,10.0,4.066666666666666,11.0,14.666666666666666,82.93333333333334,60.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018-07-06,891,73.7,61.16666666666666,1026.7,1004.0666666666666,10.0,9.966666666666669,16.400000000000002,21.0,82.5,69.7,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-06-11,804,70.26666666666667,58.96666666666667,1009.65,987.3333333333334,9.4,5.566666666666666,11.733333333333334,15.9,80.96666666666667,63.56666666666666,0.0066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-06-24,728,70.56666666666666,56.56666666666666,1019.3,996.8333333333334,10.0,4.033333333333333,9.966666666666669,14.95,80.76666666666667,61.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018-12-14,793,39.63333333333333,38.73333333333333,1021.5,997.3333333333334,1.8333333333333333,5.266666666666667,10.3,15.0,43.03333333333333,33.86666666666667,0.2533333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-01-14,685,28.96666666666667,20.433333333333334,1034.7,1010.5333333333332,9.966666666666669,4.4,9.0,22.0,34.2,23.066666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-08-02,881,72.36666666666667,57.46666666666667,1020.35,997.8333333333334,10.0,4.4,9.266666666666667,17.0,82.13333333333334,58.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-01-28,731,27.166666666666668,21.0,1009.45,985.5,9.533333333333331,11.233333333333334,15.3,22.366666666666664,30.366666666666664,25.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-06-26,795,73.56666666666666,64.3,1014.15,991.9,9.866666666666667,9.2,14.333333333333334,19.666666666666668,83.60000000000001,64.3,0.1633333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-03-23,592,30.366666666666664,23.9,1025.45,1001.1666666666666,6.333333333333333,9.9,14.366666666666667,19.666666666666668,36.8,28.166666666666668,0.1166666666666666,4.1,1.0,0.0,1.0,0.0,0.0,0.0,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-31,734,37.06666666666667,29.5,1005.0,980.9333333333334,9.666666666666666,14.033333333333331,22.366666666666664,29.03333333333333,40.93333333333333,26.0,0.025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-12-03,710,33.166666666666664,27.8,1022.2,998.4,8.733333333333333,8.266666666666667,13.0,15.9,38.1,29.633333333333336,0.0733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-11,582,14.566666666666668,0.3333333333333333,1025.4499999999998,1000.6,10.0,6.366666666666667,9.266666666666667,,22.866666666666664,8.5,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-08-17,862,76.86666666666666,66.16666666666667,1017.35,995.1666666666666,9.6,5.5,14.666666666666666,19.366666666666667,86.8,68.93333333333334,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017-01-13,800,22.03333333333333,13.333333333333334,1038.0500000000002,1013.5666666666666,9.966666666666669,7.166666666666667,11.666666666666666,21.0,28.133333333333336,17.633333333333333,0.1133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-07-09,729,73.53333333333333,58.26666666666667,1013.95,991.7333333333332,10.0,9.2,14.333333333333334,22.0,84.13333333333334,65.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-24,807,71.96666666666667,57.8,1016.35,993.8,10.0,6.633333333333333,10.266666666666667,15.0,82.3,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16,786,81.16666666666667,72.26666666666667,1012.35,990.3666666666668,9.5,3.5666666666666664,15.333333333333334,22.0,90.46666666666664,72.86666666666666,0.1466666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-12-27,663,29.666666666666668,20.166666666666668,1019.5,995.8,10.0,13.533333333333331,22.03333333333333,32.36666666666667,41.16666666666666,25.53333333333333,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-06-17,752,58.86666666666667,54.56666666666666,1014.65,991.6333333333332,8.200000000000001,5.666666666666667,10.7,,66.96666666666667,54.86666666666667,0.0533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-10-10,648,61.36666666666667,52.333333333333336,1017.45,994.7,9.866666666666667,5.833333333333333,11.0,18.55,70.36666666666666,51.2,0.0333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-11-09,656,37.96666666666667,27.1,1021.75,998.1,10.0,8.066666666666666,16.633333333333336,23.066666666666663,47.03333333333333,30.26666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-02-24,681,37.13333333333333,32.56666666666667,1021.65,995.9,9.2,7.766666666666667,14.7,17.6,43.6,34.0,0.0033333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-01-13,617,14.066666666666668,1.4,1034.15,1008.7666666666668,9.066666666666668,11.366666666666667,20.666666666666668,28.6,23.1,7.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-09-08,717,77.86666666666666,69.6,1011.3,989.3333333333334,9.366666666666667,7.0,19.7,27.96666666666667,88.96666666666665,71.53333333333335,0.3966666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-12-08,736,24.266666666666666,10.066666666666666,1017.5,993.4333333333334,10.0,9.733333333333334,17.033333333333335,21.7,36.53333333333333,16.233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-09-02,832,80.60000000000001,69.36666666666666,1016.1,994.2,10.0,8.233333333333333,16.3,22.7,90.83333333333331,72.43333333333334,0.0666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-05-08,729,54.56666666666666,32.5,1012.8,989.8666666666668,10.0,3.8666666666666663,10.7,17.1,68.56666666666666,40.53333333333333,0.0033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-10-26,755,46.13333333333333,37.333333333333336,1009.3,986.2666666666668,10.0,6.733333333333333,16.033333333333335,21.3,59.9,36.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-25,757,64.23333333333333,46.03333333333333,1005.1,982.7,10.0,9.033333333333331,15.3,22.266666666666666,79.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-05-06,794,58.56666666666666,41.03333333333333,1013.8,990.9666666666668,9.933333333333334,4.566666666666667,11.1,17.066666666666666,81.23333333333333,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-10-11,729,60.13333333333333,55.833333333333336,1012.1,989.3333333333334,8.866666666666667,9.466666666666669,17.1,25.73333333333333,69.93333333333332,42.333333333333336,0.1066666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-04,626,27.73333333333333,18.166666666666668,1029.3000000000002,1004.8666666666668,9.766666666666667,9.4,16.366666666666667,23.5,31.33333333333333,23.53333333333333,0.0,1.6,0.0,0.0,1.0,0.0,0.0,0.0,2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-12-04,724,30.666666666666668,22.5,1023.2,998.9,10.0,7.833333333333333,12.666666666666666,17.0,33.03333333333333,29.266666666666666,0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-06-15,843,74.7,57.96666666666667,1014.95,992.6666666666666,10.0,5.166666666666667,10.933333333333332,17.1,88.53333333333335,62.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-30,714,28.666666666666668,13.833333333333334,1030.4,1005.7666666666668,9.9,8.6,16.633333333333336,24.6,36.86666666666667,21.666666666666668,0.005,1.2,0.0,0.0,1.0,0.0,0.0,0.0,2015,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-11-15,758,27.46666666666667,20.633333333333333,1028.1,3.866666666666667,9.266666666666667,5.133333333333334,10.6,18.1,37.66666666666666,20.03333333333333,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-06-27,723,64.7,53.53333333333333,1014.7,991.8666666666668,9.133333333333333,8.200000000000001,13.333333333333334,19.5,75.43333333333334,57.8,0.4199999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-12-11,606,18.666666666666668,8.533333333333333,1029.9,5.0,9.166666666666666,8.366666666666667,14.7,22.0,24.933333333333334,13.933333333333332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018-03-12,662,35.666666666666664,23.600000000000005,1020.45,996.5333333333332,9.933333333333334,6.566666666666666,14.933333333333332,20.7,45.0,26.566666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-11-06,753,55.7,46.66666666666666,1026.85,1003.7666666666668,9.866666666666667,3.2,6.666666666666667,,68.89999999999999,43.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-04-07,603,42.03333333333333,37.6,1018.1,994.3,5.8,9.5,15.6,22.0,51.66666666666666,39.3,0.0933333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-02-12,678,40.4,29.46666666666667,1016.75,993.0333333333332,9.533333333333331,12.266666666666666,26.0,38.66666666666666,48.8,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-08-26,792,81.26666666666667,73.26666666666667,1014.1,992.3,7.066666666666667,5.4,13.666666666666666,18.4,93.56666666666666,69.96666666666667,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-11-15,722,52.13333333333333,33.46666666666667,1023.0,999.9333333333334,10.0,8.366666666666667,13.666666666666666,20.0,64.8,32.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-08-30,767,70.10000000000001,54.93333333333334,1016.6,994.2333333333332,10.0,5.533333333333334,12.966666666666669,18.366666666666667,81.13333333333333,59.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-09-18,772,68.60000000000001,57.13333333333333,1018.2,995.5666666666666,10.0,6.4,11.7,16.5,80.60000000000001,57.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-09-12,714,68.89999999999999,56.46666666666667,1020.95,998.4333333333334,10.0,4.5,9.266666666666667,14.0,81.0,56.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016-09-27,735,60.5,37.0,1010.2,987.7,10.0,11.166666666666666,22.3,29.33333333333333,71.43333333333334,50.03333333333333,0.0066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-12,547,14.6,2.9333333333333336,1032.1999999999998,7.033333333333334,10.0,10.666666666666666,15.733333333333334,25.666666666666668,25.933333333333334,8.5,0.03,2.55,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-04-02,674,31.866666666666664,16.900000000000002,1019.85,995.9,10.0,5.266666666666667,12.666666666666666,16.033333333333335,44.26666666666667,20.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-06-03,822,70.56666666666666,52.53333333333333,1016.7,994.2333333333332,10.0,3.4333333333333336,8.6,,83.33333333333333,57.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-06-30,867,86.06666666666666,76.53333333333335,1012.5,990.9333333333334,10.0,9.266666666666667,14.966666666666669,21.066666666666663,94.46666666666664,75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-08-05,860,83.16666666666667,66.83333333333333,1016.6,994.7333333333332,10.0,10.5,18.066666666666663,25.933333333333334,95.06666666666666,73.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-10-28,802,49.43333333333334,44.2,1022.2,998.8666666666668,9.466666666666669,6.766666666666667,13.333333333333334,18.55,63.56666666666667,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-12-02,835,38.06666666666667,31.2,1019.8,997.0,9.966666666666669,7.800000000000001,12.333333333333334,17.033333333333335,40.4,35.86666666666667,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-09-03,757,67.23333333333333,55.16666666666666,1014.65,992.1666666666666,9.466666666666669,5.166666666666667,16.333333333333332,20.633333333333333,83.39999999999999,52.26666666666667,0.1866666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-22,752,31.03333333333333,23.766666666666666,1028.65,1004.0,9.9,4.333333333333333,7.966666666666666,,34.300000000000004,28.933333333333334,0.0033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-29,616,45.63333333333333,39.63333333333333,1018.55,995.1333333333332,8.233333333333333,13.033333333333331,20.966666666666665,30.0,54.333333333333336,40.4,0.0999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2017,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-04,712,48.9,45.0,1002.8,979.0333333333332,7.666666666666667,8.133333333333333,12.333333333333334,17.95,56.333333333333336,45.9,0.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,719,35.63333333333333,31.33333333333333,1006.75,982.0333333333332,8.766666666666667,9.9,23.366666666666664,30.633333333333336,52.0,29.933333333333334,0.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-01-29,652,28.2,21.133333333333336,1029.85,1005.3,9.566666666666666,11.5,17.1,23.4,33.46666666666667,23.133333333333336,0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-12-22,694,40.63333333333333,37.7,1010.15,986.5666666666666,5.8,6.3,12.333333333333334,15.9,53.2,36.03333333333333,0.2566666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-12-06,736,38.333333333333336,30.066666666666663,1020.25,996.6,10.0,9.066666666666668,18.066666666666663,26.03333333333333,43.9,30.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-08-26,779,66.5,52.20000000000001,1023.9,1001.2666666666668,10.0,5.433333333333334,10.6,19.0,77.26666666666667,53.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-08-15,826,76.3,67.13333333333334,1018.5,996.4,9.433333333333334,5.6000000000000005,20.666666666666668,32.0,90.26666666666668,66.8,0.2166666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-03-04,649,37.5,22.433333333333334,1030.9,1006.9,10.0,7.766666666666667,13.333333333333334,15.0,46.86666666666667,30.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-11-22,723,33.06666666666666,25.766666666666666,1026.55,1002.5,10.0,4.566666666666667,12.033333333333331,,39.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-11-26,666,37.73333333333333,25.666666666666668,1021.7,997.9666666666668,10.0,6.0,12.033333333333331,15.0,50.7,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-24,756,57.26666666666667,43.03333333333333,1015.4,992.4666666666668,10.0,6.666666666666667,13.333333333333334,18.73333333333333,78.46666666666665,42.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-24,810,71.89999999999999,68.46666666666665,1003.35,981.4333333333334,9.566666666666668,8.233333333333333,17.033333333333335,28.3,79.0,67.43333333333334,0.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-05-23,781,62.46666666666667,52.53333333333333,1020.45,997.6666666666666,8.0,2.8000000000000003,8.299999999999999,,78.1,50.13333333333333,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-03,777,77.46666666666665,69.23333333333333,1019.75,997.7,9.4,5.8,15.666666666666666,23.366666666666664,87.46666666666665,71.03333333333333,0.3699999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-07-23,810,75.10000000000001,56.03333333333333,1014.95,992.6666666666666,10.0,3.033333333333333,8.266666666666667,,84.89999999999999,62.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-24,823,75.03333333333335,66.2,1015.9,993.4,9.233333333333333,9.933333333333332,17.3,23.666666666666668,83.63333333333334,66.93333333333332,0.0999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-10,683,67.8,54.43333333333334,1006.7,985.0333333333332,9.766666666666666,15.233333333333334,21.633333333333336,34.06666666666667,76.0,54.96666666666667,0.1433333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-07-17,789,71.39999999999999,58.86666666666667,1016.45,994.2333333333332,10.0,9.0,19.066666666666663,25.33333333333333,84.2,61.4,0.0833333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-12-21,650,46.633333333333326,39.6,1009.2,985.8,8.166666666666666,13.833333333333334,20.33333333333333,28.7,53.2,37.03333333333333,0.2566666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-01-26,640,33.36666666666667,28.33333333333333,1012.2,988.3333333333334,7.733333333333333,14.9,23.0,31.566666666666663,41.96666666666667,27.066666666666663,0.105,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2016,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-09-02,777,70.33333333333333,62.2,1018.2,995.7000000000002,8.366666666666667,2.9333333333333336,8.933333333333334,,82.56666666666666,60.1,0.3366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-07-15,889,69.5,58.3,1019.75,997.1666666666666,9.933333333333334,4.033333333333334,9.633333333333333,14.95,80.96666666666667,58.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-06,660,45.23333333333333,36.43333333333334,1008.7,984.2666666666668,8.666666666666666,11.1,17.3,22.366666666666664,49.63333333333333,41.66666666666666,0.1533333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-03-13,639,31.633333333333336,21.8,1021.5,997.6666666666666,8.9,7.666666666666667,16.0,22.33333333333333,40.86666666666667,27.33333333333333,0.0,1.6,1.0,0.0,1.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-10-12,746,62.76666666666667,54.5,1015.3,992.5,9.033333333333331,9.733333333333334,17.76666666666667,25.633333333333336,69.7,51.93333333333334,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-02,799,55.16666666666666,40.66666666666666,1026.65,1003.2,10.0,16.466666666666665,22.03333333333333,28.6,60.76666666666667,51.26666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-02-18,748,55.9,36.96666666666667,1005.1,982.6,10.0,7.899999999999999,11.633333333333333,17.333333333333332,69.10000000000001,42.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-10-14,686,45.833333333333336,32.36666666666667,1016.9,993.5666666666666,10.0,5.8,12.3,19.03333333333333,54.36666666666667,37.06666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-09-14,820,70.53333333333333,60.63333333333333,1021.75,998.8333333333334,9.9,7.833333333333333,12.033333333333331,15.9,80.43333333333334,65.7,0.0499999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-03,630,26.433333333333334,9.8,1021.4,997.2,10.0,10.666666666666666,18.73333333333333,26.666666666666668,41.06666666666667,13.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-07-26,877,78.93333333333334,63.333333333333336,1015.95,993.7666666666668,10.0,3.2000000000000006,9.333333333333334,,87.26666666666665,69.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-03-16,766,34.86666666666667,21.866666666666664,1024.95,334.3,10.0,9.533333333333331,15.6,23.73333333333333,42.03333333333333,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-12-08,606,21.8,13.5,1024.85,1000.0,9.866666666666667,15.4,20.33333333333333,29.266666666666666,26.73333333333333,17.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
